# 2021-02-17, 17:05:24.641447
# fs = 1000 Hz, N = 12000
# NI 9201, 19.6.0
t,ai0
2.860000000,-0.350687922
2.861000000,-0.386685177
2.862000000,-0.427824897
2.863000000,-0.458679687
2.864000000,-0.484392012
2.865000000,-0.489534477
2.866000000,-0.499819407
2.867000000,-0.499819407
2.868000000,-0.489534477
2.869000000,-0.468964617
2.870000000,-0.458679687
2.871000000,-0.417539967
2.872000000,-0.376400247
2.873000000,-0.340402992
2.874000000,-0.294120807
2.875000000,-0.242696157
2.876000000,-0.186129042
2.877000000,-0.119276997
2.878000000,-0.057567417
2.879000000,-0.001000302
2.880000000,0.065851743
2.881000000,0.122418858
2.882000000,0.184128438
2.883000000,0.240695553
2.884000000,0.297262668
2.885000000,0.343544853
2.886000000,0.389827038
2.887000000,0.420681828
2.888000000,0.451536618
2.889000000,0.477248943
2.890000000,0.487533873
2.891000000,0.497818803
2.892000000,0.487533873
2.893000000,0.482391408
2.894000000,0.472106478
2.895000000,0.451536618
2.896000000,0.420681828
2.897000000,0.379542108
2.898000000,0.333259923
2.899000000,0.292120203
2.900000000,0.230410623
2.901000000,0.168701043
2.902000000,0.112133928
2.903000000,0.050424348
2.904000000,-0.006142767
2.905000000,-0.072994812
2.906000000,-0.129561927
2.907000000,-0.191271507
2.908000000,-0.242696157
2.909000000,-0.299263272
2.910000000,-0.350687922
2.911000000,-0.391827642
2.912000000,-0.427824897
2.913000000,-0.458679687
2.914000000,-0.489534477
2.915000000,-0.499819407
2.916000000,-0.504961872
2.917000000,-0.499819407
2.918000000,-0.489534477
2.919000000,-0.474107082
2.920000000,-0.448394757
2.921000000,-0.417539967
2.922000000,-0.381542712
2.923000000,-0.340402992
2.924000000,-0.288978342
2.925000000,-0.237553692
2.926000000,-0.175844112
2.927000000,-0.124419462
2.928000000,-0.052424952
2.929000000,0.004142163
2.930000000,0.060709278
2.931000000,0.127561323
2.932000000,0.184128438
2.933000000,0.240695553
2.934000000,0.297262668
2.935000000,0.348687318
2.936000000,0.384684573
2.937000000,0.415539363
2.938000000,0.461821548
2.939000000,0.482391408
